BR01動物園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,BR02木柵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,35,35,35,30,30,30,25,30,30,30,35,40,40,45,45,45,50,50,45,45,45,40,30,30,30,25,25,25,25,25,25,25,30,30,30,35,35,35,40,40,40,45,45,45,45,50,50,55,55,60,25,25,25,25,20,25,25,25,25,20,25,25,25,25,25,30,30,30,35,35,20,O02/Y11景安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,35,30,30,30,25,25,25,30,30,30,35,40,40,40,45,45,45,45,40,40,40,30,30,25,25,25,25,20,25,25,25,25,25,30,30,35,35,35,35,40,40,40,45,45,45,50,50,55,55,30,25,25,30,25,25,25,25,20,20,20,25,25,25,25,25,30,30,30,35,20,20,O03永安市場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,30,30,25,25,25,25,25,25,25,30,35,35,40,40,40,45,45,40,40,40,35,25,25,25,25,20,20,20,20,20,25,25,25,25,30,30,35,35,35,35,40,40,40,45,45,45,50,55,55,30,30,25,30,25,25,25,20,20,20,20,20,20,25,25,25,25,25,30,30,20,20,20,O04頂溪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,30,30,25,25,20,20,20,20,20,25,25,30,35,35,35,40,40,40,40,35,35,35,25,25,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,35,40,40,40,45,45,50,55,30,25,25,30,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,25,20,20,20,O05/G09古亭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,25,25,25,20,20,20,20,20,20,20,25,30,30,30,35,35,35,40,35,35,30,30,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,40,45,45,50,55,30,30,25,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,20,20,O06/R07東門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,30,25,25,20,20,20,20,20,20,20,20,25,30,30,30,35,35,35,35,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,40,45,50,50,35,30,30,35,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,25,20,20,20,O07/BL14忠孝新生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,30,30,25,25,25,20,20,20,20,20,20,25,25,30,30,30,35,35,35,35,30,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,35,40,40,45,45,50,35,35,30,35,30,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,25,20,20,20,O08/G15松江南京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,30,30,30,30,25,25,20,20,20,20,20,20,25,30,30,30,35,35,35,35,35,35,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,30,30,30,35,35,35,40,40,45,50,35,35,35,35,30,30,30,25,25,20,20,20,20,20,20,20,20,20,20,25,30,30,30,25,20,20,20,20,O09行天宮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,30,30,25,25,25,20,20,20,20,25,25,30,30,35,35,35,40,40,35,35,35,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,30,35,35,35,40,45,45,35,35,35,35,30,30,30,25,25,25,20,20,20,20,20,20,20,20,20,25,30,30,30,25,25,20,20,20,20,O10中山國小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,30,30,30,25,25,25,20,20,20,25,30,30,30,35,35,35,40,40,40,35,35,30,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,30,35,35,40,45,45,35,35,30,35,30,30,25,25,25,20,20,20,20,20,20,20,20,20,25,25,30,30,25,25,20,20,20,20,20,20,O11/R13民權西路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,35,30,30,25,25,25,25,20,20,25,30,30,35,35,35,40,40,40,40,35,35,30,30,25,25,25,25,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,30,35,35,35,40,45,45,35,35,35,35,30,30,30,25,25,20,20,20,20,20,20,20,20,20,25,25,30,30,30,25,20,25,20,20,20,20,20,O12大橋頭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,35,35,35,30,30,30,25,25,25,25,25,30,35,35,35,40,40,40,40,40,40,40,30,30,30,25,25,25,25,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,35,40,40,45,45,50,40,35,35,40,35,30,30,30,25,25,25,25,25,20,20,20,25,25,25,30,35,30,30,30,25,25,25,20,20,20,20,20,O13台北橋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,40,35,35,35,30,30,30,25,25,25,30,35,35,35,40,40,40,45,45,45,40,40,35,30,30,30,30,25,25,25,20,20,20,20,20,25,25,25,30,30,30,35,35,35,35,40,40,45,50,50,40,40,35,40,35,35,30,30,30,25,25,25,25,25,20,25,25,25,30,30,35,35,30,30,25,25,25,25,20,20,20,20,20,O14菜寮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,40,40,35,35,35,30,30,30,25,30,30,35,35,40,40,40,45,45,45,45,40,40,35,35,30,30,30,30,25,25,25,20,20,20,20,25,25,30,30,30,35,35,35,35,40,40,40,45,50,50,40,40,40,40,35,35,35,30,30,30,25,25,25,25,20,25,25,30,30,30,35,35,35,30,30,30,25,25,25,20,20,20,20,20,O15三重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,40,40,35,35,35,30,30,30,30,35,35,40,40,45,45,45,50,50,45,45,45,35,35,35,30,30,30,30,25,25,25,25,25,25,30,30,30,35,35,35,35,40,40,40,45,45,50,50,55,40,40,40,40,35,40,35,35,30,30,30,30,30,25,25,25,30,30,35,35,30,30,30,35,30,30,30,25,25,25,25,20,20,20,20,O16先嗇宮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,40,40,40,35,35,35,30,30,35,35,40,40,45,45,45,50,50,50,50,45,45,40,35,35,35,30,30,30,30,30,25,25,25,25,30,30,35,35,35,40,40,40,40,45,45,45,50,55,55,40,40,35,40,35,35,35,35,30,30,30,25,25,25,25,30,30,35,35,35,30,30,30,30,30,30,30,30,30,25,25,25,20,20,20,20,O17/Y18頭前庄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,45,40,40,40,35,35,35,35,35,35,40,45,45,45,50,50,50,50,50,50,45,40,40,35,35,35,35,30,30,30,30,30,25,30,30,35,35,35,40,40,40,40,45,45,45,50,55,55,60,40,40,40,40,35,40,35,35,35,30,30,30,25,30,30,30,35,35,35,40,30,30,30,35,30,35,30,30,30,30,25,25,25,20,20,20,20,O18新莊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,50,45,45,40,40,40,40,35,35,35,40,45,45,50,50,50,55,55,55,55,50,50,40,40,40,40,35,35,35,35,30,30,30,30,30,35,35,40,40,40,45,45,45,45,50,50,50,55,55,60,45,45,40,45,40,40,40,35,35,35,35,30,30,30,30,35,35,35,40,40,35,30,35,35,35,35,35,35,35,30,30,30,25,25,25,20,20,20,O19輔大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,50,50,50,45,45,45,40,40,40,40,40,40,45,50,50,50,55,55,55,55,55,55,55,45,45,40,40,40,40,35,35,35,35,35,30,35,35,40,40,40,45,45,45,50,50,50,55,55,55,60,60,45,45,45,45,40,45,40,40,40,35,35,35,35,35,35,35,40,40,40,45,35,35,35,40,35,40,35,35,35,35,30,30,30,25,25,25,20,20,20,O20丹鳳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,55,50,50,45,45,45,45,40,40,40,45,50,50,55,55,55,55,60,55,55,55,55,45,45,45,45,40,40,35,40,35,35,35,35,35,40,40,45,45,45,45,50,50,50,55,55,55,60,60,65,50,45,45,50,45,45,45,40,40,40,35,35,35,35,35,40,40,40,45,45,40,35,40,40,40,40,40,40,40,35,35,35,30,30,30,25,25,20,20,20,O21迴龍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,40,35,35,30,30,30,25,25,25,25,30,30,35,35,40,40,40,45,45,40,40,40,30,30,30,25,25,25,25,20,20,20,20,20,20,25,25,25,30,30,30,30,35,35,35,40,40,45,45,50,40,40,35,40,35,35,30,30,25,25,25,25,25,20,20,20,25,25,30,30,35,35,30,30,25,25,25,20,20,20,20,20,20,20,25,25,30,30,30,35,35,O50三重國小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,40,40,35,35,35,30,30,30,25,30,30,35,35,40,40,40,45,45,45,45,40,40,35,35,30,30,30,30,25,25,25,20,20,20,20,25,25,30,30,30,35,35,35,35,40,40,40,45,50,50,40,40,40,40,35,35,35,30,30,30,25,25,25,25,20,25,25,30,30,30,35,35,35,30,30,30,25,25,25,20,20,20,20,25,25,30,30,30,35,35,40,20,O51三和國中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,40,40,40,40,35,35,30,30,30,25,30,30,35,40,40,40,45,45,45,45,45,45,40,35,35,30,30,30,30,25,25,25,25,25,20,25,25,30,30,30,30,35,35,35,40,40,40,45,45,50,55,45,40,40,45,40,35,35,30,30,30,25,30,25,25,25,25,25,30,30,35,40,35,35,35,30,30,25,25,25,25,20,20,25,25,25,30,30,35,35,40,40,20,20,O52徐匯中學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,40,40,35,35,35,30,30,30,30,35,35,40,40,45,45,45,50,50,45,45,45,35,35,35,30,30,30,30,25,25,25,25,25,25,30,30,30,35,35,35,35,40,40,40,45,45,50,50,55,45,45,40,45,40,40,35,35,30,30,30,30,30,25,25,25,30,30,35,35,40,40,35,35,30,30,30,25,25,25,25,20,25,25,30,30,35,35,35,40,40,20,20,20,O53三民高中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,45,40,40,35,35,35,35,30,30,35,40,40,45,45,45,50,50,50,50,45,45,40,40,35,35,35,35,30,30,30,25,25,25,25,30,30,35,35,35,40,40,40,40,45,45,45,50,55,55,45,45,45,45,40,40,40,35,35,30,30,30,30,30,25,30,30,30,35,35,40,40,40,35,30,35,30,30,30,25,25,25,25,30,30,30,35,35,40,40,45,20,20,20,20,O54蘆洲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,55,55,55,50,50,45,45,45,45,45,50,55,55,55,60,60,60,60,60,60,60,55,50,50,50,45,45,45,40,40,40,40,45,45,45,50,50,50,55,55,55,55,55,60,60,60,60,65,65,65,50,45,45,50,45,45,45,45,45,45,40,40,40,40,40,45,45,45,50,50,40,35,40,40,45,45,45,45,45,45,45,45,40,40,40,35,35,35,35,40,40,45,50,50,50,55,BL01頂埔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,55,50,50,45,45,45,45,40,40,45,45,50,55,55,55,55,60,60,60,55,55,55,50,45,45,45,40,40,40,40,35,40,40,40,40,45,45,50,50,50,55,55,55,55,55,60,60,60,65,65,45,45,40,45,40,40,45,40,40,40,40,35,35,35,40,40,40,45,45,50,35,35,35,35,40,40,40,40,40,40,40,40,35,35,35,30,30,30,35,35,40,45,45,45,50,50,20,BL02永寧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,50,50,50,50,45,45,40,40,40,40,40,45,50,50,55,55,55,55,60,55,55,55,55,45,45,45,40,40,40,35,35,35,35,40,40,40,45,45,45,50,50,50,50,55,55,55,55,60,60,65,65,45,40,40,45,40,40,40,40,40,40,35,35,35,35,35,40,40,40,45,45,35,30,35,35,40,40,40,40,40,40,40,40,35,35,30,30,25,30,30,35,35,40,45,45,45,50,20,20,BL03土城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,50,45,45,45,40,40,40,40,40,40,40,45,50,50,50,55,55,55,55,55,50,50,45,40,40,40,35,35,35,35,35,35,35,35,40,40,40,45,45,45,50,50,50,55,55,55,55,60,60,65,40,40,40,40,35,40,40,40,35,35,35,30,30,30,35,35,40,40,40,45,30,30,30,35,35,35,35,35,40,35,35,35,35,30,30,25,25,25,30,30,35,40,40,40,45,45,20,20,20,BL04海山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,45,45,45,45,40,40,35,35,35,35,35,40,45,45,50,50,50,55,55,55,50,50,50,40,40,40,35,35,35,30,30,30,30,35,35,35,40,40,40,45,45,45,45,50,50,50,55,55,55,60,60,40,35,35,40,35,35,35,35,35,30,30,30,30,30,30,35,35,35,40,40,25,25,30,30,30,35,35,35,35,35,35,35,30,30,25,25,20,25,25,30,30,35,40,40,40,45,25,20,20,20,BL05亞東醫院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,40,40,40,35,35,35,35,35,35,35,40,45,45,45,50,50,50,50,50,45,45,40,35,35,35,30,30,30,30,30,30,30,30,35,35,35,40,40,40,45,45,45,50,50,50,55,55,60,60,35,35,35,35,30,35,35,35,30,30,30,30,25,30,30,30,35,35,35,40,25,25,25,30,30,30,30,30,35,30,30,30,30,25,25,20,20,20,25,25,30,35,35,35,40,40,25,25,20,20,20,BL06府中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,40,40,35,35,35,35,30,30,35,35,40,45,45,45,50,50,50,50,50,45,45,35,35,35,35,30,30,30,30,25,30,30,30,30,35,35,40,40,40,45,45,45,45,50,50,50,55,55,60,35,35,30,35,30,30,35,30,30,30,30,25,25,25,30,30,30,35,35,40,25,25,25,25,30,30,30,30,30,30,30,30,25,25,25,20,20,20,25,25,30,30,35,35,35,40,30,25,25,20,20,20,BL07板橋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,40,40,40,40,35,35,30,30,30,30,30,35,40,40,45,45,45,50,50,45,45,45,45,35,35,30,30,30,30,25,25,25,25,25,30,30,30,35,35,35,40,40,40,45,45,45,50,50,55,55,60,35,35,35,35,30,35,35,30,30,25,25,25,25,25,25,30,30,30,35,35,25,25,25,30,25,30,30,30,30,30,30,25,25,25,20,20,20,20,20,25,25,30,30,35,35,35,30,25,25,20,20,20,20,BL08新埔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,40,40,35,35,30,30,30,30,30,30,35,35,40,40,45,45,45,50,45,45,45,40,35,30,30,30,30,25,25,25,25,25,25,25,30,30,35,35,35,35,40,40,40,45,45,45,50,50,55,55,40,35,35,40,35,35,30,30,25,25,25,25,20,25,25,25,30,30,30,35,30,25,30,30,25,25,25,25,30,30,25,30,25,25,25,20,20,20,25,25,30,30,35,35,35,40,30,30,25,25,20,20,20,20,BL09江子翠,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,35,30,30,30,25,25,25,25,25,25,30,30,35,35,40,40,40,45,40,40,35,35,30,25,25,25,25,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,40,45,45,50,55,35,35,30,35,30,30,25,25,20,20,20,20,20,20,20,20,25,25,25,30,30,30,25,25,20,20,20,20,25,25,20,25,25,25,30,25,25,25,30,30,35,25,30,30,30,35,35,35,30,30,25,25,25,20,20,BL10龍山寺,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,30,30,30,25,25,25,20,20,20,25,25,30,30,35,35,35,40,40,40,35,35,35,25,25,25,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,35,35,40,40,45,50,50,30,30,30,30,30,25,25,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,25,25,25,30,25,25,30,35,35,25,25,25,30,30,40,35,35,30,30,25,25,25,20,20,BL11/G12西門,,,,,,,,,,,,,,,,,,,,,,,,,,
35,30,30,30,25,25,25,20,20,20,20,20,25,25,30,30,35,35,35,40,35,35,35,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,30,30,30,35,35,35,40,40,45,50,30,30,30,30,30,25,25,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,35,35,20,25,25,25,30,40,35,35,35,30,30,25,25,25,20,20,BL12/R10台北車站,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,30,30,25,25,20,20,20,20,20,20,25,30,30,30,35,35,35,40,35,35,30,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,45,45,50,35,30,30,35,30,25,25,25,20,20,20,20,20,20,20,20,20,20,25,25,30,25,25,25,20,20,20,20,20,20,20,20,20,25,25,25,30,30,35,35,40,20,25,25,25,30,40,40,35,35,30,30,30,25,25,20,20,20,BL13善導寺,,,,,,,,,,,,,,,,,,,,,,,,
30,30,30,25,25,20,20,20,20,20,20,20,20,25,30,30,30,35,35,35,35,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,40,45,50,50,35,30,30,35,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,25,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,40,25,25,25,30,30,45,40,40,35,35,30,30,30,25,20,20,20,20,BL14/O07忠孝新生,,,,,,,,,,,,,,,,,,,,,,,
30,25,25,25,25,20,20,20,20,20,20,20,20,25,25,30,30,30,35,35,30,30,30,25,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,30,35,35,35,40,40,40,45,45,50,55,35,35,30,35,30,30,25,25,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,25,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,40,40,25,30,30,30,35,45,40,40,40,35,35,30,30,30,25,20,20,20,20,BL15/BR10忠孝復興,,,,,,,,,,,,,,,,,,,,,,
30,30,25,25,25,20,20,20,20,20,20,20,20,25,30,30,30,35,35,35,30,30,25,25,20,20,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,35,35,35,40,40,40,45,45,50,50,55,35,35,30,35,30,30,25,25,25,20,20,25,20,25,20,20,20,20,20,25,30,30,30,25,20,20,20,20,20,20,25,25,25,30,30,30,35,35,40,40,45,25,30,30,30,35,45,45,40,40,35,35,35,30,30,25,20,20,20,20,20,BL16忠孝敦化,,,,,,,,,,,,,,,,,,,,,
30,30,30,25,25,20,20,20,20,20,20,20,25,25,30,30,35,35,35,30,30,30,25,25,25,20,20,20,20,20,25,20,20,20,25,25,25,30,30,30,35,35,35,40,40,40,40,45,45,50,50,55,35,35,35,35,30,30,30,25,25,25,25,25,25,25,20,20,20,20,20,25,30,30,30,25,25,20,20,20,20,25,25,25,25,30,30,35,35,35,40,40,45,30,30,30,35,35,50,45,45,40,35,35,35,30,30,25,25,20,20,20,20,20,BL17國父紀念館,,,,,,,,,,,,,,,,,,,,
30,30,30,30,25,25,25,20,20,20,20,20,25,30,30,35,35,35,30,30,30,25,25,25,25,25,20,20,20,20,25,25,20,25,25,25,25,30,30,35,35,35,40,40,40,40,45,45,45,50,55,55,40,35,35,40,35,30,30,25,25,25,25,25,25,25,25,20,20,20,25,25,35,30,30,30,25,20,20,20,25,25,25,25,30,30,30,35,35,40,40,45,45,30,30,35,35,35,50,45,45,40,40,35,35,35,30,25,25,20,20,20,20,20,20,BL18市政府,,,,,,,,,,,,,,,,,,,
35,30,30,30,30,25,25,20,20,20,20,25,25,30,30,35,35,30,30,30,25,25,25,20,25,25,25,20,20,25,25,25,25,25,25,25,30,30,35,35,35,35,40,40,40,45,45,45,50,50,55,55,40,40,35,40,35,35,30,30,25,25,25,25,25,25,25,25,20,25,25,25,35,35,30,30,25,25,20,25,25,25,25,30,30,30,35,35,40,40,40,45,45,30,35,35,35,40,50,50,45,45,40,40,35,35,35,30,25,25,25,20,20,20,20,20,BL19永春,,,,,,,,,,,,,,,,,,
35,35,35,30,30,25,25,25,20,20,25,25,25,30,35,35,35,30,30,30,25,25,20,20,25,25,25,20,25,25,25,25,25,25,25,30,30,35,35,35,40,40,40,40,45,45,45,50,50,55,55,60,40,40,40,40,35,35,35,30,30,25,25,30,30,30,25,25,25,25,25,30,35,35,35,30,25,25,25,25,25,30,30,30,30,35,35,40,40,40,45,45,50,35,35,35,40,40,50,50,45,45,40,40,40,35,35,30,30,25,25,25,20,20,20,20,20,BL20後山埤,,,,,,,,,,,,,,,,,
35,35,35,35,30,30,30,25,25,25,25,25,30,35,35,30,30,30,25,25,25,20,20,20,30,30,25,25,25,25,30,30,25,30,30,30,30,35,35,40,40,40,45,45,45,45,50,50,50,55,55,60,45,40,40,45,40,35,35,35,30,30,30,30,30,30,30,25,25,25,30,30,40,35,35,35,30,25,25,25,30,30,30,30,35,35,35,40,40,45,45,50,50,35,35,40,40,40,55,50,50,45,45,40,40,40,35,30,30,25,25,25,25,20,20,20,20,20,BL21昆陽,,,,,,,,,,,,,,,,
40,40,35,35,35,30,30,30,25,25,30,30,30,35,30,30,30,25,25,25,20,20,20,20,30,30,30,25,30,30,30,30,30,30,30,35,35,35,40,40,40,45,45,45,50,50,50,55,55,55,60,60,45,45,45,45,40,40,40,35,35,30,30,35,30,35,30,30,30,30,30,35,40,40,40,35,30,30,25,30,30,30,35,35,35,40,40,40,45,45,50,50,55,35,40,40,40,45,55,55,50,50,45,45,45,40,40,35,30,30,30,25,25,25,25,20,20,20,20,BL22南港,,,,,,,,,,,,,,,
40,40,40,35,35,35,30,30,30,25,30,30,35,30,30,25,25,25,25,20,20,20,20,20,35,30,30,30,30,30,35,35,30,35,35,35,35,40,40,45,45,45,45,50,50,50,55,55,55,60,60,65,50,45,45,50,45,40,40,35,35,35,35,35,35,35,35,30,30,30,35,35,45,40,40,35,35,30,30,30,30,35,35,35,40,40,40,45,45,45,50,55,55,40,40,40,45,45,55,55,55,50,50,45,45,45,40,35,35,30,30,30,25,25,25,25,20,20,20,20,BL23/BR24南港展覽館,,,,,,,,,,,,,,
40,40,40,35,35,35,30,30,30,30,30,35,35,40,40,45,45,45,50,50,45,45,45,45,35,30,30,30,25,25,25,25,30,30,30,30,30,35,35,40,40,40,45,45,45,45,50,50,50,55,55,60,20,20,20,20,20,20,20,20,20,25,25,25,30,30,30,30,30,35,35,35,25,20,25,25,25,25,30,30,30,30,30,30,35,35,35,35,35,35,40,40,45,35,35,40,40,40,45,40,40,35,35,30,30,30,35,30,30,30,30,30,30,30,30,35,35,35,40,40,45,Y07/G04大坪林,,,,,,,,,,,,,
45,40,40,40,40,35,35,30,30,30,35,35,40,45,45,45,50,50,50,55,50,50,45,45,35,35,35,30,30,30,30,30,30,30,30,35,35,35,40,40,45,45,45,45,50,50,50,55,55,55,60,60,20,20,20,20,20,20,20,25,25,25,30,30,30,30,30,35,35,35,40,40,20,20,20,25,25,30,30,35,35,35,35,35,35,40,35,35,30,35,35,40,40,35,40,40,40,45,40,40,35,35,30,30,30,30,30,30,30,30,30,30,30,35,35,35,40,40,40,45,45,20,Y08十四張,,,,,,,,,,,,
40,40,40,40,35,35,35,30,30,30,35,35,35,40,45,45,45,50,50,50,50,50,45,45,35,35,30,30,30,30,25,30,30,30,30,30,35,35,40,40,40,45,45,45,45,50,50,50,55,55,60,60,25,20,20,25,20,20,20,25,25,25,25,30,30,30,30,30,35,35,35,40,20,20,20,20,25,30,30,30,35,35,30,35,35,35,35,35,30,35,35,40,40,35,40,40,40,45,40,35,35,30,30,25,25,30,30,30,30,30,30,30,30,35,35,35,35,40,40,45,45,20,20,Y09秀朗橋,,,,,,,,,,,
40,40,40,35,35,35,30,30,30,30,30,35,35,40,40,45,45,45,50,50,45,45,45,45,35,30,30,30,25,25,25,25,30,30,30,30,30,35,35,40,40,40,45,45,45,50,50,50,50,55,55,60,25,25,20,25,20,20,25,25,25,25,25,25,30,30,30,30,30,35,35,40,20,20,20,20,25,25,30,30,30,30,30,30,35,35,35,30,30,30,35,35,40,35,35,40,40,40,40,35,35,30,30,25,25,25,30,30,30,30,30,30,30,30,30,35,35,35,40,40,45,20,20,20,Y10景平,,,,,,,,,,
40,40,35,35,35,30,30,30,25,30,30,30,35,40,40,45,45,45,50,50,45,45,45,40,30,30,30,25,25,25,25,25,25,25,30,30,30,35,35,35,40,40,40,45,45,45,45,50,50,55,55,60,25,25,25,25,20,25,25,25,25,20,25,25,25,25,25,30,30,30,35,35,20,20,20,20,20,25,25,30,30,30,30,30,30,35,35,30,30,30,30,35,35,35,35,35,40,40,35,35,30,30,25,25,25,25,25,30,25,25,25,25,30,30,30,30,35,35,35,40,40,20,20,20,20,Y11/O02景安,,,,,,,,,
40,40,40,40,35,35,30,30,30,30,30,35,35,40,45,45,45,50,50,50,50,45,45,45,35,35,30,30,30,25,25,25,30,30,30,30,35,35,40,40,40,40,45,45,45,50,50,50,55,55,60,60,30,25,25,30,25,25,30,25,25,25,25,25,30,30,30,30,30,35,35,40,20,20,20,20,25,25,30,30,30,35,30,35,35,30,30,25,25,25,30,30,35,35,40,40,40,45,35,30,30,25,25,20,20,20,25,30,30,30,30,30,30,30,35,35,35,40,40,40,45,25,20,20,20,20,Y12中和,,,,,,,,
45,40,40,40,40,35,35,30,30,30,35,35,40,40,45,45,50,50,50,50,50,50,45,45,35,35,30,30,30,30,25,30,30,30,30,30,35,35,40,40,40,45,45,45,50,50,50,55,55,55,60,60,30,30,25,30,25,25,30,30,25,25,25,30,30,30,30,30,35,35,35,40,20,20,20,20,25,30,30,30,35,35,30,35,30,30,30,25,25,25,30,30,35,35,40,40,40,45,35,30,30,25,20,20,20,20,25,30,30,30,30,30,30,35,35,35,35,40,40,45,45,25,25,20,20,20,20,Y13橋和,,,,,,,
45,45,40,40,40,35,35,35,30,35,35,35,40,45,45,45,50,50,50,55,50,50,45,45,35,35,35,30,30,30,30,30,30,30,35,35,35,40,40,40,45,45,45,50,50,50,50,55,55,55,60,60,30,30,30,30,25,30,30,30,30,25,30,30,30,30,30,35,35,35,40,40,20,20,20,25,25,30,30,35,35,35,35,35,30,30,30,25,25,25,25,30,30,35,40,40,40,45,30,30,25,25,20,20,20,20,20,25,30,30,30,30,35,35,35,35,40,40,40,45,45,25,25,20,20,20,20,20,Y14中原,,,,,,
